36.0,497.5905933
36.1,489.3221164
36.2,481.1719462
36.3,473.1385773
36.4,465.220526
36.5,457.4163306
36.6,449.7245505
36.7,442.1437668
36.8,434.6725815
36.9,427.3096176
37.0,420.0535185
37.1,412.9029485
37.2,405.8565916
37.3,398.9131518
37.4,392.0713527
37.5,385.3299371
37.6,378.6876666
37.7,372.1433216
37.8,365.6957007
37.9,359.3436204
38.0,353.0859146
38.1,346.9214346
38.2,340.8490485
38.3,334.8676407
38.4,328.9761118
38.5,323.173378
38.6,317.4583709
38.7,311.830037
38.8,306.2873371
38.9,300.8292465
39.0,295.4547541
39.1,290.162862
39.2,284.9525856
39.3,279.8229527
39.4,274.7730033
39.5,269.8017895
39.6,264.9083747
39.7,260.0918335
39.8,255.3512513
39.9,250.6857239
40.0,246.0943573
40.1,241.5762673
40.2,237.1305791
40.3,232.7564271
40.4,228.4529544
40.5,224.2193131
40.6,220.054663
40.7,215.9581725
40.8,211.9290173
40.9,207.966381
41.0,204.0694542
41.1,200.2374348
41.2,196.4695273
41.3,192.764943
41.4,189.1228996
41.5,185.5426211
41.6,182.0233376
41.7,178.564285
41.8,175.1647052
41.9,171.8238457
42.0,168.5409593
42.1,165.3153044
42.2,162.1461448
42.3,159.0327492
42.4,155.9743917
42.5,152.9703511
42.6,150.0199115
42.7,147.1223616
42.8,144.2769953
42.9,141.4831109
43.0,138.7400117
43.1,136.0470057
43.2,133.4034055
43.3,130.8085286
43.4,128.261697
43.5,125.7622374
43.6,123.3094814
43.7,120.9027651
43.8,118.5414292
43.9,116.2248194
44.0,113.952286
44.1,111.7231841
44.2,109.5368736
44.3,107.3927192
44.4,105.2900907
44.5,103.2283624
44.6,101.2069139
44.7,99.22512964
44.8,97.28239922
44.9,95.37811722
45.0,93.51168339
45.1,91.68250268
45.2,89.88998527
45.3,88.13354659
45.4,86.41260745
45.5,84.72659402
45.6,83.07493788
45.7,81.45707613
45.8,79.87245135
45.9,78.32051173
46.0,76.80071103
46.1,75.3125087
46.2,73.85536988
46.3,72.42876544
46.4,71.03217201
46.5,69.66507206
46.6,68.32695386
46.7,67.01731156
46.8,65.7356452
46.9,64.48146075
47.0,63.25427009
47.1,62.05359107
47.2,60.8789475
47.3,59.72986916
47.4,58.60589183
47.5,57.50655727
47.6,56.43141325
47.7,55.3800135
47.8,54.35191776
47.9,53.34669174
48.0,52.36390712
48.1,51.40314155
48.2,50.46397861
48.3,49.54600778
48.4,48.64882447
48.5,47.77202996
48.6,46.91523136
48.7,46.07804162
48.8,45.26007947
48.9,44.46096939
49.0,43.68034158
49.1,42.91783192
49.2,42.17308194
49.3,41.44573874
49.4,40.73545499
49.5,40.04188887
49.6,39.36470402
49.7,38.70356949
49.8,38.05815968
49.9,37.4281543
50.0,36.81323834
50.1,36.21310197
50.2,35.62744052
50.3,35.05595442
50.4,34.49834911
50.5,33.95433504
50.6,33.42362758
50.7,32.90594694
50.8,32.40101816
50.9,31.90857103
51.0,31.42834002
51.1,30.96006424
51.2,30.50348735
51.3,30.05835754
51.4,29.62442746
51.5,29.20145414
51.6,28.78919894
51.7,28.38742751
51.8,27.99590972
51.9,27.61441958
52.0,27.24273521
52.1,26.88063878
52.2,26.52791644
52.3,26.18435826
52.4,25.8497582
52.5,25.52391402
52.6,25.20662724
52.7,24.8977031
52.8,24.59695047
52.9,24.30418182
53.0,24.01921319
53.1,23.74186406
53.2,23.47195739
53.3,23.2093195
53.4,22.95378006
53.5,22.705172
53.6,22.46333151
53.7,22.22809795
53.8,21.99931382
53.9,21.77682469
54.0,21.5604792
54.1,21.35012897
54.2,21.14562855
54.3,20.94683542
54.4,20.7536099
54.5,20.56581514
54.6,20.38331702
54.7,20.2059842
54.8,20.03368799
54.9,19.86630235
55.0,19.70370383
55.1,19.54577158
55.2,19.39238721
55.3,19.24343487
55.4,19.09880111
55.5,18.95837491
55.6,18.82204759
55.7,18.68971282
55.8,18.56126656
55.9,18.43660701
56.0,18.31563459
56.1,18.19825191
56.2,18.08436371
56.3,17.97387688
56.4,17.86670034
56.5,17.76274507
56.6,17.66192408
56.7,17.56415233
56.8,17.46934672
56.9,17.37742607
57.0,17.28831109
57.1,17.2019243
57.2,17.11819007
57.3,17.03703452
57.4,16.95838554
57.5,16.88217273
57.6,16.80832738
57.7,16.73678243
57.8,16.66747247
57.9,16.60033367
58.0,16.53530377
58.1,16.47232204
58.2,16.41132929
58.3,16.35226777
58.4,16.29508123
58.5,16.23971481
58.6,16.18611505
58.7,16.13422988
58.8,16.08400855
58.9,16.03540164
59.0,15.98836101
59.1,15.94283979
59.2,15.89879234
59.3,15.85617423
59.4,15.81494222
59.5,15.77505423
59.6,15.73646931
59.7,15.69914762
59.8,15.66305042
59.9,15.62814001
60.0,15.59437975
60.1,15.56173399
60.2,15.53016811
60.3,15.49964843
60.4,15.47014222
60.5,15.44161768
60.6,15.41404393
60.7,15.38739095
60.8,15.36162959
60.9,15.33673154
61.0,15.31266931
61.1,15.28941622
61.2,15.26694635
61.3,15.24523457
61.4,15.22425648
61.5,15.20398838
61.6,15.18440731
61.7,15.16549098
61.8,15.14721778
61.9,15.12956674
62.0,15.11251754
62.1,15.09605045
62.2,15.08014637
62.3,15.06478679
62.4,15.04995373
62.5,15.03562982
62.6,15.02179818
62.7,15.00844249
62.8,14.99554691
62.9,14.98309612
63.0,14.97107527
63.1,14.95946999
63.2,14.94826634
63.3,14.93745085
63.4,14.92701046
63.5,14.91693254
63.6,14.90720486
63.7,14.89781557
63.8,14.88875322
63.9,14.88000673
64.0,14.87156536
64.1,14.86341874
64.2,14.85555683
64.3,14.84796991
64.4,14.84064858
64.5,14.83358376
64.6,14.82676666
64.7,14.82018877
64.8,14.81384189
64.9,14.80771807
65.0,14.80180962
65.1,14.79610911
65.2,14.79060937
65.3,14.78530346
65.4,14.78018467
65.5,14.77524651
65.6,14.77048272
65.7,14.76588725
65.8,14.76145424
65.9,14.75717805
66.0,14.75305321
66.1,14.74907444
66.2,14.74523666
66.3,14.74153492
66.4,14.73796449
66.5,14.73452076
66.6,14.7311993
66.7,14.72799582
66.8,14.72490618
66.9,14.72192639
67.0,14.71905259
67.1,14.71628104
67.2,14.71360816
67.3,14.71103047
67.4,14.70854462
67.5,14.70614736
67.6,14.70383557
67.7,14.70160624
67.8,14.69945645
67.9,14.69738338
68.0,14.69538434
68.1,14.69345668
68.2,14.6915979
68.3,14.68980554
68.4,14.68807726
68.5,14.68641078
68.6,14.6848039
68.7,14.68325451
68.8,14.68176058
68.9,14.68032012
69.0,14.67893124
69.1,14.67759211
69.2,14.67630095
69.3,14.67505605
69.4,14.67385577
69.5,14.67269852
69.6,14.67158277
69.7,14.67050703
69.8,14.66946988
69.9,14.66846994
70.0,14.66750588
70.1,14.66657643
70.2,14.66568034
70.3,14.66481643
70.4,14.66398355
70.5,14.66318058
70.6,14.66240646
70.7,14.66166015
70.8,14.66094066
70.9,14.66024703
71.0,14.65957834
71.1,14.65893369
71.2,14.65831222
71.3,14.6577131
71.4,14.65713552
71.5,14.65657873
71.6,14.65604197
71.7,14.65552452
71.8,14.6550257
71.9,14.65454483
72.0,14.65408127
72.1,14.65363439
72.2,14.65320361
72.3,14.65278834
72.4,14.65238803
72.5,14.65200213
72.6,14.65163014
72.7,14.65127154
72.8,14.65092587
72.9,14.65059265
73.0,14.65027144
73.1,14.64996181
73.2,14.64966334
73.3,14.64937562
73.4,14.64909828
73.5,14.64883094
73.6,14.64857324
73.7,14.64832483
73.8,14.64808538
73.9,14.64785457
74.0,14.64763208
74.1,14.64741761
74.2,14.64721089
74.3,14.64701162
74.4,14.64681954
74.5,14.6466344
74.6,14.64645593
74.7,14.64628391
74.8,14.6461181
74.9,14.64595827
75.0,14.64580421
75.1,14.64565571
75.2,14.64551257
75.3,14.64537461
75.4,14.64524162
75.5,14.64511343
75.6,14.64498988
75.7,14.64487079
75.8,14.644756
75.9,14.64464535
76.0,14.64453871
76.1,14.64443591
76.2,14.64433683
76.3,14.64424133
76.4,14.64414928
76.5,14.64406056
76.6,14.64397504
76.7,14.64389261
76.8,14.64381317
76.9,14.64373659
77.0,14.64366278
77.1,14.64359164
77.2,14.64352307
77.3,14.64345699
77.4,14.64339329
77.5,14.64333189
77.6,14.64327271
77.7,14.64321568
77.8,14.6431607
77.9,14.64310772
78.0,14.64305665
78.1,14.64300743
78.2,14.64295998
78.3,14.64291426
78.4,14.64287019
78.5,14.64282771
78.6,14.64278677
78.7,14.64274731
78.8,14.64270928
78.9,14.64267263
79.0,14.6426373
79.1,14.64260325
79.2,14.64257043
79.3,14.6425388
79.4,14.64250831
79.5,14.64247893
79.6,14.64245062
79.7,14.64242332
79.8,14.64239702
79.9,14.64237167
80.0,14.64234723
